gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000098569.1,3.0873897,-1.4896464326552408,1.5956726663516145,-0.9335538948982596,0.35053405732409837,0.5044867224243695,Mir7020
ENSMUSG00000093071.1,0.2781385,1.225481331336246,5.315550750172741,0.23054644550170483,0.8176671770241476,NA,Gm25951
ENSMUSG00000106597.1,3.4976747,0.8640738429687809,1.4025943747804677,0.616053977190679,0.5378588955802027,0.6739755202602048,Mir7021
ENSMUSG00000099043.1,1.2672865,-4.078042094197025,3.161834623879209,-1.2897708385499729,0.19713023574583066,NA,Mir7022
ENSMUSG00000093403.1,1.9953278,-2.2907625001672627,1.990649762969984,-1.1507611950529764,0.2498304931482057,NA,Mir5616
ENSMUSG00000098580.1,8.232477,-0.8791535495247207,0.9130692077762936,-0.9628553257926945,0.33562013149091163,0.48904647731532835,Mir7023
ENSMUSG00000106221.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Gm47301
ENSMUSG00000065493.1,5183.9907,-1.2805139490296666,0.13627578283501465,-9.396489401054843,5.641394030823869e-21,5.327983251333654e-20,Mir34a
ENSMUSG00000065427.1,172.12325,0.514387075571906,0.16629650250907593,3.093192387156984,0.0019801572031355593,0.005837457650862053,Mir429
ENSMUSG00000065400.1,23.103651,-0.41702206749884596,0.4984900592105162,-0.8365704787760558,0.40283404523232447,0.5540050366434718,Mir200a
ENSMUSG00000065549.3,185.69815,-0.16578448931463216,0.19283842315105043,-0.8597067254837129,0.3899507265063228,0.5433739631645481,Mir200b
ENSMUSG00000098954.1,19.18668,-0.4437838735533867,0.5972295143337228,-0.7430709013911978,0.45743875571216697,0.5936228127562472,Mir7658
ENSMUSG00000077896.1,10.343775,-0.8701588052547595,0.823156383923634,-1.0571002330165808,0.2904658448884536,0.4356987673326804,Mir879
ENSMUSG00000076387.1,4299.7227,-1.029741358657173,0.17921983948905462,-5.745688432669653,9.15477423747292e-09,4.6227077832784055e-08,Mir671
ENSMUSG00000088113.1,0.6447642,-3.029706827939299,3.7797170339343125,-0.8015697473484339,0.42280188327208434,NA,Mir1960
ENSMUSG00000093710.1,0.0,NA,NA,NA,NA,NA,Mir5625
ENSMUSG00000098830.1,7.507042,-1.2902882348591,0.956999608780668,-1.348264119462997,0.17757344812549536,0.3018748618133421,Mir7024
ENSMUSG00000099082.1,2.8485248,-0.107856941143253,1.5360668964836235,-0.07021630463501295,0.9440214971334449,NA,Mir7036b
ENSMUSG00000093097.1,48.511787,-0.45707762591381473,0.2719564933913145,-1.6807012776713957,0.09282095231582095,0.17403928559216428,Mir3097
ENSMUSG00000098884.1,1404.0597,0.5792879223331474,0.10191414250876325,5.684077872541942,1.3152034356403396e-08,6.576017178201697e-08,Mir7689
